idx,label,pred,correct,conflict,path,rel_text,rel_visual,rel_audio,pred_text,pred_visual,pred_audio,n_available
287,3,3,1,0,unanimous,-1.0000,0.9581,0.9629,-1,3,3,2
288,1,1,1,0,unanimous,-1.0000,-1.0000,0.6722,-1,-1,1,1
289,2,2,1,1,pick_text,0.1430,0.1280,-1.0000,2,0,-1,2
290,0,0,1,1,pick_audio,0.6520,0.1305,0.7073,0,2,0,3
291,0,0,1,1,pick_text,0.6504,0.6474,0.1616,0,0,1,3
292,2,2,1,0,unanimous,0.9539,0.9600,0.9631,2,2,2,3
293,1,1,1,1,pick_visual,0.6525,0.6560,0.1640,1,1,0,3
294,2,2,1,1,pick_audio,0.6453,0.1300,0.6994,2,1,2,3
295,2,2,1,0,unanimous,0.9353,0.9602,0.9555,2,2,2,3
296,1,1,1,0,unanimous,0.9505,0.9582,0.9614,1,1,1,3
297,2,2,1,0,unanimous,0.9435,0.9595,0.9638,2,2,2,3
298,2,2,1,0,unanimous,0.6497,-1.0000,-1.0000,2,-1,-1,1
299,0,0,1,0,unanimous,0.9441,0.9604,0.9573,0,0,0,3
300,3,3,1,1,pick_visual,0.6293,0.6461,0.1596,3,3,2,3
301,3,3,1,1,pick_audio,0.6417,0.1294,0.6959,3,2,3,3
302,0,2,0,0,unanimous,0.9539,0.9577,-1.0000,2,2,-1,2
303,0,0,1,0,unanimous,0.9543,0.9592,0.9624,0,0,0,3
304,2,2,1,0,unanimous,-1.0000,0.9602,0.9634,-1,2,2,2
305,3,3,1,0,unanimous,0.9468,0.9595,0.9635,3,3,3,3
306,0,0,1,0,unanimous,-1.0000,0.9581,0.9620,-1,0,0,2
307,2,2,1,1,pick_audio,0.1382,0.1303,0.1685,3,0,2,3
308,2,2,1,1,pick_visual,0.6464,0.6599,0.1686,2,2,0,3
309,0,0,1,0,unanimous,0.9510,0.9588,0.9643,0,0,0,3
310,0,0,1,1,pick_text,0.6477,0.6371,0.1644,0,0,2,3
311,2,3,0,1,pick_text,0.1353,-1.0000,0.1242,3,-1,2,2
312,3,3,1,1,pick_visual,0.6518,0.6529,0.1602,3,3,2,3
313,1,1,1,0,unanimous,-1.0000,0.9599,0.9642,-1,1,1,2
314,0,0,1,1,pick_visual,0.6491,0.6565,0.1195,0,0,3,3
315,0,0,1,1,pick_audio,0.6433,0.1262,0.7094,0,2,0,3
316,2,2,1,1,pick_audio,0.1378,0.6486,0.7123,3,2,2,3
317,1,1,1,1,pick_audio,-1.0000,0.1260,0.1597,-1,2,1,2
318,3,3,1,0,unanimous,0.9478,0.9583,0.9641,3,3,3,3
319,0,0,1,1,pick_text,0.1361,0.1288,0.1259,0,2,1,3
320,3,2,0,1,pick_text,0.1429,0.1295,0.1303,2,1,3,3
321,3,0,0,1,pick_text,0.6494,0.6463,0.1228,0,0,3,3
322,2,2,1,1,pick_audio,-1.0000,0.1286,0.1424,-1,0,2,2
323,0,0,1,1,pick_text,0.6534,0.6532,0.1484,0,0,3,3
324,1,1,1,1,pick_audio,0.6468,0.1285,0.6833,1,0,1,3
325,0,3,0,1,pick_audio,0.1432,0.6534,0.7141,0,3,3,3
326,0,0,1,1,pick_audio,0.6475,0.1293,0.7025,0,3,0,3
327,2,2,1,1,pick_audio,0.1392,0.6459,0.6892,1,2,2,3
328,3,3,1,0,unanimous,0.9537,0.9594,0.9634,3,3,3,3
329,1,1,1,0,unanimous,0.9522,0.9602,0.9607,1,1,1,3
330,1,1,1,1,pick_audio,0.6441,0.1266,0.7138,1,0,1,3
331,2,2,1,1,pick_audio,0.6431,0.1307,0.7158,2,3,2,3
332,0,0,1,0,unanimous,0.9513,-1.0000,0.9623,0,-1,0,2
333,0,0,1,1,pick_audio,0.1415,0.6507,0.6793,3,0,0,3
334,1,1,1,1,pick_audio,0.6495,0.1282,0.6927,1,2,1,3
335,0,0,1,1,pick_audio,-1.0000,0.1314,0.1346,-1,2,0,2
336,1,1,1,1,pick_audio,0.1362,0.1298,0.1460,0,3,1,3
337,0,0,1,0,unanimous,0.9543,0.9595,0.9640,0,0,0,3
338,2,2,1,0,unanimous,0.9419,0.9601,0.9589,2,2,2,3
339,3,3,1,0,unanimous,0.9547,0.9597,0.9544,3,3,3,3
340,0,1,0,1,pick_audio,0.6444,0.1291,0.7165,1,0,1,3
341,1,0,0,0,unanimous,-1.0000,0.6597,-1.0000,-1,0,-1,1
342,0,3,0,1,pick_audio,0.1360,0.1291,0.1514,0,1,3,3
343,3,3,1,0,unanimous,0.9528,0.9603,-1.0000,3,3,-1,2
344,1,0,0,0,unanimous,-1.0000,0.6614,-1.0000,-1,0,-1,1
345,3,3,1,0,unanimous,0.9390,0.9601,0.9510,3,3,3,3
346,3,2,0,0,unanimous,-1.0000,-1.0000,0.7251,-1,-1,2,1
347,2,2,1,0,unanimous,0.9530,0.9586,-1.0000,2,2,-1,2
348,1,1,1,0,unanimous,0.9511,0.9584,0.9579,1,1,1,3
349,1,1,1,1,pick_audio,0.1370,0.1279,0.1481,0,2,1,3
350,3,3,1,0,unanimous,0.9259,0.9595,0.9634,3,3,3,3
351,0,0,1,0,unanimous,0.9535,0.9587,0.9608,0,0,0,3
352,3,3,1,1,pick_audio,0.6480,0.1285,0.6794,3,0,3,3
353,2,2,1,1,pick_visual,0.6469,0.6521,0.1658,2,2,3,3
354,1,1,1,0,unanimous,0.9510,0.9571,-1.0000,1,1,-1,2
355,2,2,1,0,unanimous,0.9532,0.9587,0.9629,2,2,2,3
356,0,0,1,0,unanimous,0.9532,0.9594,-1.0000,0,0,-1,2
357,0,0,1,0,unanimous,0.9532,0.9540,0.9514,0,0,0,3
358,1,1,1,0,unanimous,0.9546,0.9597,0.9639,1,1,1,3
359,3,1,0,1,pick_audio,0.1399,0.6562,0.6962,2,1,1,3
360,2,2,1,0,unanimous,0.9460,0.9602,0.9591,2,2,2,3
361,2,2,1,1,pick_audio,0.1403,0.6468,0.6858,0,2,2,3
362,2,2,1,0,unanimous,0.9528,0.9591,0.9594,2,2,2,3
363,2,2,1,1,pick_visual,0.6477,0.6524,0.1478,2,2,3,3
364,2,2,1,0,unanimous,0.9503,0.9601,0.9632,2,2,2,3
365,3,0,0,1,pick_audio,-1.0000,0.1267,0.1676,-1,1,0,2
366,3,0,0,1,pick_audio,0.1436,0.1266,0.1537,1,3,0,3
367,2,2,1,0,unanimous,-1.0000,0.9585,0.9611,-1,2,2,2
368,1,0,0,1,pick_audio,0.1459,0.1255,0.1514,2,1,0,3
369,1,1,1,1,pick_audio,0.6435,0.1288,0.6939,1,3,1,3
370,3,3,1,1,pick_text,0.6442,0.1289,0.6259,3,2,3,3
371,0,0,1,1,pick_audio,-1.0000,0.1285,0.1479,-1,2,0,2
372,0,0,1,1,pick_audio,0.1468,0.1275,0.1615,1,2,0,3
373,2,2,1,1,pick_visual,0.6264,0.6523,0.1701,2,2,3,3
374,0,3,0,1,pick_audio,0.1473,0.1298,0.1515,0,1,3,3
375,2,2,1,0,unanimous,0.9410,0.9590,0.9604,2,2,2,3
376,3,3,1,0,unanimous,0.9493,0.9601,0.9631,3,3,3,3
377,0,3,0,1,pick_audio,0.1457,0.6555,0.7167,0,3,3,3
378,2,2,1,1,pick_visual,0.6478,0.6535,0.1617,2,2,0,3
379,0,0,1,1,pick_audio,0.6516,0.1292,0.7045,0,2,0,3
380,3,3,1,1,pick_text,0.6498,0.1259,0.6369,3,0,3,3
381,0,0,1,0,unanimous,0.9425,0.9588,0.9640,0,0,0,3
382,3,3,1,0,unanimous,-1.0000,0.9578,0.9624,-1,3,3,2
383,3,3,1,1,pick_audio,0.1457,0.6513,0.7090,0,3,3,3
384,2,2,1,0,unanimous,0.9467,0.9567,0.9616,2,2,2,3
385,1,3,0,1,pick_audio,0.1426,-1.0000,0.1475,1,-1,3,2
386,3,3,1,0,unanimous,0.9376,0.9593,0.9559,3,3,3,3
387,2,2,1,0,unanimous,0.9540,0.9565,-1.0000,2,2,-1,2
388,3,3,1,0,unanimous,0.6543,-1.0000,-1.0000,3,-1,-1,1
389,3,3,1,0,unanimous,0.9530,0.9604,0.9640,3,3,3,3
390,3,1,0,1,pick_audio,0.1444,0.1263,0.1656,3,2,1,3
391,0,0,1,1,pick_audio,-1.0000,0.1294,0.1686,-1,3,0,2
392,0,0,1,1,pick_text,0.6476,0.6474,0.1542,0,0,1,3
393,3,0,0,1,pick_audio,0.1464,-1.0000,0.1654,3,-1,0,2
394,3,3,1,1,pick_audio,0.6454,0.1289,0.6550,3,0,3,3
395,2,2,1,0,unanimous,0.9364,0.9573,0.9474,2,2,2,3
396,3,3,1,1,pick_audio,0.1402,0.6551,0.7382,1,3,3,3
397,3,3,1,0,unanimous,-1.0000,0.9583,0.9594,-1,3,3,2
398,1,3,0,1,pick_audio,0.6366,0.1267,0.7197,3,1,3,3
399,1,1,1,1,pick_audio,0.6540,0.1274,0.6953,1,0,1,3
400,2,2,1,1,pick_audio,0.6399,0.1316,0.6929,2,0,2,3
401,0,0,1,1,pick_audio,0.1415,0.6559,0.6775,2,0,0,3
402,3,3,1,1,pick_audio,0.6446,0.1274,0.7225,3,2,3,3
403,0,0,1,0,unanimous,0.9431,0.9590,0.9637,0,0,0,3
404,1,1,1,1,pick_visual,0.1382,0.6538,0.6469,3,1,1,3
405,3,3,1,0,unanimous,-1.0000,0.9587,0.9624,-1,3,3,2
406,1,1,1,0,unanimous,0.9530,0.9593,0.9612,1,1,1,3
407,3,3,1,1,pick_audio,0.6308,0.1304,0.6991,3,1,3,3
408,2,0,0,1,pick_audio,0.1418,-1.0000,0.1617,2,-1,0,2
409,0,0,1,0,unanimous,0.9382,0.9592,0.9615,0,0,0,3
410,2,2,1,1,pick_audio,0.6366,0.1253,0.6689,2,1,2,3
411,0,0,1,0,unanimous,0.9537,0.9606,0.9633,0,0,0,3
412,3,3,1,0,unanimous,0.9483,-1.0000,0.9618,3,-1,3,2
413,3,3,1,1,pick_audio,0.6435,0.1269,0.6604,3,0,3,3
414,3,3,1,1,pick_text,0.1381,0.1289,0.1304,3,1,0,3
415,1,1,1,0,unanimous,0.9538,0.9591,0.9639,1,1,1,3
416,0,0,1,0,unanimous,0.9509,-1.0000,0.9628,0,-1,0,2
417,1,1,1,0,unanimous,-1.0000,0.9591,0.9618,-1,1,1,2
418,0,0,1,1,pick_visual,0.6379,0.6533,0.1440,0,0,1,3
419,1,1,1,0,unanimous,0.9392,0.9591,0.9618,1,1,1,3
420,0,2,0,1,pick_text,0.1379,0.1284,-1.0000,2,0,-1,2
421,3,3,1,1,pick_audio,-1.0000,0.1290,0.1508,-1,1,3,2
422,1,1,1,1,pick_audio,0.6443,0.1237,0.6914,1,0,1,3
423,1,1,1,1,pick_audio,0.1411,0.1279,0.1414,2,3,1,3
424,2,2,1,0,unanimous,0.9393,-1.0000,0.9641,2,-1,2,2
425,0,0,1,0,unanimous,0.9482,0.9555,0.9621,0,0,0,3
426,1,1,1,0,unanimous,0.9541,0.9592,0.9642,1,1,1,3
427,0,0,1,0,unanimous,0.9465,0.9583,-1.0000,0,0,-1,2
428,2,2,1,1,pick_visual,0.6464,0.6538,0.1537,2,2,1,3
429,2,2,1,1,pick_audio,0.1415,-1.0000,0.1539,0,-1,2,2
430,2,2,1,0,unanimous,-1.0000,0.9544,0.9623,-1,2,2,2
431,1,1,1,0,unanimous,0.9375,0.9572,0.9633,1,1,1,3
432,0,0,1,1,pick_audio,0.6369,0.1309,0.7036,0,1,0,3
433,2,2,1,1,pick_text,0.1438,0.1328,-1.0000,2,0,-1,2
434,3,3,1,1,pick_audio,0.6505,0.1319,0.7100,3,1,3,3
435,2,2,1,1,pick_visual,0.6482,0.6521,0.1450,2,2,0,3
436,3,3,1,0,unanimous,-1.0000,-1.0000,0.6762,-1,-1,3,1
437,3,0,0,0,unanimous,0.9533,-1.0000,0.9630,0,-1,0,2
438,3,3,1,0,unanimous,0.9523,0.9586,0.9584,3,3,3,3
439,1,1,1,1,pick_audio,0.6309,0.1277,0.6794,1,2,1,3
440,0,0,1,1,pick_audio,0.1459,0.6413,0.7258,2,0,0,3
441,0,0,1,0,unanimous,0.9115,0.9602,0.9623,0,0,0,3
442,2,2,1,0,unanimous,0.9434,0.9594,0.9612,2,2,2,3
443,0,0,1,1,pick_text,0.1392,0.1279,0.1339,0,1,2,3
444,1,0,0,1,pick_text,0.6563,0.6510,0.1561,0,0,3,3
445,0,0,1,1,pick_audio,0.6416,0.1277,0.7061,0,2,0,3
446,0,1,0,0,unanimous,0.9534,-1.0000,0.9636,1,-1,1,2
447,2,2,1,0,unanimous,0.9465,0.9601,0.9634,2,2,2,3
448,1,1,1,0,unanimous,0.9540,0.9600,0.9646,1,1,1,3
449,1,1,1,1,pick_audio,0.1428,0.6504,0.7238,3,1,1,3
450,0,0,1,0,unanimous,0.9468,0.9581,0.9571,0,0,0,3
451,2,2,1,0,unanimous,-1.0000,-1.0000,0.6901,-1,-1,2,1
452,3,3,1,0,unanimous,-1.0000,0.6413,-1.0000,-1,3,-1,1
453,0,0,1,1,pick_audio,0.6445,0.1272,0.7136,0,2,0,3
454,0,0,1,0,unanimous,0.9452,0.9590,0.9623,0,0,0,3
455,3,3,1,1,pick_text,0.1395,0.1311,0.1278,3,1,0,3
456,1,1,1,1,pick_audio,0.1386,0.6544,0.7060,0,1,1,3
457,0,0,1,1,pick_audio,0.1430,-1.0000,0.1450,3,-1,0,2
458,0,0,1,1,pick_text,0.1444,0.1285,-1.0000,0,1,-1,2
459,2,2,1,0,unanimous,-1.0000,0.9536,0.9630,-1,2,2,2
460,2,2,1,0,unanimous,0.9407,0.9595,0.9523,2,2,2,3
461,0,0,1,0,unanimous,0.9123,0.9582,0.9564,0,0,0,3
462,0,0,1,0,unanimous,0.9466,0.9588,-1.0000,0,0,-1,2
463,3,3,1,1,pick_audio,0.6298,0.1281,0.7084,3,0,3,3
464,2,2,1,0,unanimous,0.9544,-1.0000,0.9644,2,-1,2,2
465,1,1,1,1,pick_audio,0.6338,0.1323,0.6892,1,0,1,3
466,1,1,1,0,unanimous,0.9354,0.9599,0.9592,1,1,1,3
467,3,3,1,0,unanimous,0.6481,-1.0000,-1.0000,3,-1,-1,1
468,3,3,1,1,pick_audio,0.1455,0.6550,0.7141,0,3,3,3
469,3,3,1,0,unanimous,0.9540,-1.0000,0.9596,3,-1,3,2
470,1,1,1,0,unanimous,0.9461,0.9593,0.9580,1,1,1,3
471,2,2,1,0,unanimous,0.9512,0.9606,0.9597,2,2,2,3
472,3,3,1,0,unanimous,0.9243,0.9594,0.9629,3,3,3,3
473,3,3,1,0,unanimous,0.9319,0.9590,0.9605,3,3,3,3
474,3,3,1,1,pick_audio,0.6426,0.1292,0.7110,3,0,3,3
475,0,0,1,1,pick_visual,0.6432,0.6516,0.1719,0,0,2,3
476,0,0,1,0,unanimous,0.9465,0.9601,0.9640,0,0,0,3
477,2,2,1,0,unanimous,0.9484,0.9581,0.9601,2,2,2,3
478,3,3,1,1,pick_text,0.6482,0.6405,0.1770,3,3,0,3
479,1,1,1,0,unanimous,0.9492,0.9599,0.9637,1,1,1,3
480,1,2,0,1,pick_audio,0.1433,-1.0000,0.1504,3,-1,2,2
481,0,0,1,1,pick_audio,0.1393,0.6469,0.6743,2,0,0,3
482,3,3,1,0,unanimous,-1.0000,0.6504,-1.0000,-1,3,-1,1
483,1,2,0,1,pick_audio,0.1428,0.1325,0.1725,1,0,2,3
484,3,3,1,1,pick_visual,0.6402,0.6555,0.1703,3,3,2,3
485,3,3,1,1,pick_visual,0.6451,0.6529,0.1684,3,3,1,3
486,1,1,1,0,unanimous,0.9374,-1.0000,0.9559,1,-1,1,2
487,1,3,0,1,pick_audio,0.6347,0.1304,0.6397,3,2,3,3
488,0,0,1,1,pick_audio,0.1444,0.1309,0.1478,3,1,0,3
489,3,3,1,1,pick_audio,0.6541,0.1284,0.6883,3,0,3,3
490,3,3,1,0,unanimous,-1.0000,0.9580,0.9646,-1,3,3,2
491,2,2,1,0,unanimous,0.9375,0.9595,0.9635,2,2,2,3
492,2,2,1,0,unanimous,0.9532,-1.0000,0.9595,2,-1,2,2
493,0,0,1,1,pick_audio,0.6473,0.1318,0.6720,0,2,0,3
494,2,2,1,1,pick_audio,0.6507,0.1263,0.6847,2,0,2,3
495,1,1,1,1,pick_audio,0.1414,0.6549,0.6920,0,1,1,3
496,3,3,1,1,pick_text,0.1497,0.1311,-1.0000,3,2,-1,2
497,3,3,1,0,unanimous,0.9547,0.9577,0.9462,3,3,3,3
498,3,3,1,1,pick_text,0.1473,0.1240,0.1380,3,1,0,3
499,1,1,1,1,pick_audio,0.1310,0.1334,0.1556,3,0,1,3
500,0,0,1,0,unanimous,0.9283,0.9603,0.9639,0,0,0,3
501,0,0,1,0,unanimous,-1.0000,0.9594,0.9622,-1,0,0,2
502,3,3,1,0,unanimous,0.9552,0.9555,0.9636,3,3,3,3
503,0,0,1,0,unanimous,0.9536,0.9598,0.9637,0,0,0,3
504,1,1,1,0,unanimous,0.9540,0.9596,0.9637,1,1,1,3
505,3,3,1,1,pick_audio,0.1408,0.1294,0.1552,0,2,3,3
506,2,1,0,1,pick_visual,0.6420,0.6549,0.1565,1,1,2,3
507,0,0,1,0,unanimous,0.9258,0.9605,0.9636,0,0,0,3
508,3,3,1,1,pick_audio,0.1452,0.6532,0.7077,1,3,3,3
509,2,2,1,1,pick_audio,0.6498,0.1282,0.7080,2,3,2,3
510,2,0,0,1,pick_audio,0.1470,0.6532,0.7131,2,0,0,3
511,2,2,1,1,pick_visual,0.6409,0.6573,0.1584,2,2,1,3
512,1,1,1,0,unanimous,-1.0000,0.9592,0.9590,-1,1,1,2
513,2,1,0,1,pick_visual,0.6441,0.6578,0.1348,1,1,2,3
514,2,2,1,1,pick_visual,0.6399,0.6509,0.1629,2,2,1,3
515,0,0,1,0,unanimous,0.9409,0.9600,0.9641,0,0,0,3
516,3,3,1,1,pick_audio,0.6414,0.1318,0.6795,3,1,3,3
517,3,3,1,0,unanimous,0.9521,0.9592,0.9624,3,3,3,3
518,0,0,1,1,pick_text,0.6558,0.6471,0.1304,0,0,2,3
519,3,0,0,0,unanimous,0.9530,0.9595,-1.0000,0,0,-1,2
520,0,0,1,0,unanimous,-1.0000,0.6493,-1.0000,-1,0,-1,1
521,2,2,1,0,unanimous,0.9510,0.9585,0.9632,2,2,2,3
522,0,0,1,1,pick_text,0.1424,-1.0000,0.1337,0,-1,1,2
523,2,2,1,1,pick_audio,0.6514,0.1272,0.7223,2,0,2,3
524,1,3,0,1,pick_audio,0.1444,-1.0000,0.1525,2,-1,3,2
525,1,1,1,0,unanimous,0.9428,-1.0000,0.9599,1,-1,1,2
526,0,2,0,1,pick_audio,0.1397,0.1308,0.1673,0,3,2,3
527,3,3,1,0,unanimous,0.9473,0.9589,0.9640,3,3,3,3
528,1,1,1,1,pick_audio,0.6359,0.1265,0.6999,1,0,1,3
529,2,1,0,1,pick_audio,0.1466,0.1294,0.1672,3,0,1,3
530,0,0,1,0,unanimous,0.9541,0.9586,0.9564,0,0,0,3
531,3,2,0,1,pick_audio,0.6535,0.1284,0.6746,2,3,2,3
532,3,2,0,0,unanimous,-1.0000,-1.0000,0.6952,-1,-1,2,1
533,0,0,1,0,unanimous,-1.0000,-1.0000,0.6805,-1,-1,0,1
534,0,0,1,0,unanimous,0.9430,0.9585,0.9572,0,0,0,3
535,1,1,1,1,pick_audio,0.6556,0.1252,0.6828,1,0,1,3
536,2,2,1,0,unanimous,0.6241,-1.0000,-1.0000,2,-1,-1,1
537,1,2,0,1,pick_audio,0.1407,0.1286,0.1627,1,3,2,3
538,0,0,1,0,unanimous,-1.0000,0.6398,-1.0000,-1,0,-1,1
539,3,3,1,1,pick_audio,0.1450,0.6540,0.7147,1,3,3,3
540,2,2,1,0,unanimous,0.9540,0.9593,-1.0000,2,2,-1,2
541,3,3,1,0,unanimous,0.9530,0.9602,0.9632,3,3,3,3
542,2,2,1,0,unanimous,0.9409,0.9594,0.9614,2,2,2,3
543,0,0,1,0,unanimous,0.9233,-1.0000,0.9594,0,-1,0,2
544,2,2,1,0,unanimous,0.9542,-1.0000,0.9637,2,-1,2,2
545,2,2,1,0,unanimous,0.9423,0.9594,-1.0000,2,2,-1,2
546,1,2,0,1,pick_audio,-1.0000,0.1305,0.1650,-1,1,2,2
547,3,3,1,0,unanimous,0.9403,0.9595,0.9630,3,3,3,3
548,3,1,0,0,unanimous,0.9539,-1.0000,0.9625,1,-1,1,2
549,2,3,0,1,pick_audio,0.1441,0.1269,0.1622,0,1,3,3
550,0,0,1,1,pick_visual,0.6516,0.6555,0.1529,0,0,1,3
551,1,1,1,1,pick_audio,0.1389,0.1310,0.1654,2,3,1,3
552,0,1,0,1,pick_audio,0.1362,0.1291,0.1583,3,0,1,3
553,3,2,0,1,pick_audio,-1.0000,0.1290,0.1607,-1,1,2,2
554,2,2,1,0,unanimous,0.9203,-1.0000,0.9635,2,-1,2,2
555,2,2,1,1,pick_audio,0.1442,0.6509,0.7318,0,2,2,3
556,3,3,1,1,pick_visual,0.6507,0.6574,0.1416,3,3,0,3
557,0,0,1,1,pick_audio,0.1405,0.6513,0.6748,2,0,0,3
558,2,0,0,1,pick_visual,0.6475,0.6531,0.1623,0,0,2,3
559,3,3,1,0,unanimous,0.9526,0.9588,0.9639,3,3,3,3
560,0,0,1,1,pick_text,0.6535,0.6514,0.1184,0,0,1,3
561,1,1,1,0,unanimous,0.9464,0.9599,0.9626,1,1,1,3
562,0,0,1,1,pick_audio,0.6433,0.1276,0.7189,0,3,0,3
563,0,0,1,0,unanimous,0.9543,0.9596,0.9629,0,0,0,3
564,2,2,1,1,pick_audio,0.6399,0.1304,0.6916,2,1,2,3
565,2,1,0,1,pick_audio,0.1407,0.1282,0.1518,0,2,1,3
566,0,0,1,0,unanimous,0.9389,0.9600,0.9642,0,0,0,3
567,3,3,1,0,unanimous,0.9451,0.9585,0.9613,3,3,3,3
568,0,0,1,1,pick_visual,0.6368,0.6527,0.1402,0,0,1,3
569,0,0,1,1,pick_visual,0.6341,0.6539,0.1453,0,0,1,3
570,1,1,1,0,unanimous,0.9501,0.9586,-1.0000,1,1,-1,2
571,0,0,1,0,unanimous,0.9483,0.9573,0.9552,0,0,0,3
572,1,1,1,1,pick_visual,0.1373,0.6502,0.6382,0,1,1,3
573,0,0,1,1,pick_audio,0.6230,0.1314,0.7200,0,1,0,3
574,1,1,1,1,pick_visual,0.1418,0.6539,0.6419,3,1,1,3
575,1,1,1,0,unanimous,0.9458,0.9591,0.9641,1,1,1,3
576,1,1,1,1,pick_audio,0.6378,0.1237,0.7337,1,3,1,3
577,1,1,1,0,unanimous,0.9507,0.9579,0.9570,1,1,1,3
578,1,1,1,1,pick_visual,0.6503,0.6582,0.1732,1,1,0,3
579,3,3,1,0,unanimous,0.9495,0.9588,0.9626,3,3,3,3
580,0,0,1,0,unanimous,0.9481,0.9531,0.9632,0,0,0,3
581,0,0,1,0,unanimous,0.9460,0.9593,0.9622,0,0,0,3
582,3,3,1,1,pick_audio,0.6562,0.1274,0.7031,3,0,3,3
583,3,3,1,1,pick_visual,0.6458,0.6519,0.1452,3,3,0,3
584,1,1,1,1,pick_visual,0.6428,0.6584,0.1610,1,1,0,3
585,3,3,1,0,unanimous,0.9536,0.9594,-1.0000,3,3,-1,2
586,3,3,1,0,unanimous,0.9348,0.9572,0.9638,3,3,3,3
587,1,1,1,0,unanimous,0.9528,0.9592,0.9579,1,1,1,3
588,2,2,1,1,pick_audio,0.6424,0.1291,0.7339,2,3,2,3
589,1,1,1,1,pick_audio,0.1388,0.6503,0.7043,2,1,1,3
590,2,3,0,1,pick_audio,0.1366,0.1254,0.1430,2,0,3,3
591,0,0,1,0,unanimous,0.9393,0.9591,-1.0000,0,0,-1,2
592,1,1,1,1,pick_audio,0.1374,0.6598,0.6649,0,1,1,3
593,1,1,1,0,unanimous,0.9405,-1.0000,0.9642,1,-1,1,2
594,0,0,1,1,pick_text,0.1472,0.1289,-1.0000,0,1,-1,2
595,0,0,1,0,unanimous,0.9502,0.9570,0.9585,0,0,0,3
596,0,3,0,1,pick_text,0.1418,0.1295,-1.0000,3,0,-1,2
597,1,1,1,0,unanimous,0.9463,0.9576,0.9589,1,1,1,3
598,3,3,1,0,unanimous,0.9508,0.9593,0.9581,3,3,3,3
599,2,2,1,1,pick_audio,0.1422,0.6506,0.7109,1,2,2,3
600,1,1,1,1,pick_audio,0.6451,0.1274,0.6885,1,2,1,3
601,0,0,1,1,pick_audio,0.6374,0.1243,0.6992,0,1,0,3
602,3,3,1,1,pick_audio,0.6483,0.1296,0.7105,3,2,3,3
603,0,0,1,0,unanimous,0.9537,-1.0000,0.9550,0,-1,0,2
604,3,3,1,1,pick_audio,0.1378,0.6587,0.7357,1,3,3,3
605,0,0,1,0,unanimous,0.9508,0.9596,-1.0000,0,0,-1,2
606,3,3,1,0,unanimous,0.9538,0.9549,0.9624,3,3,3,3
607,1,1,1,1,pick_text,0.1445,-1.0000,0.1411,1,-1,0,2
608,2,2,1,0,unanimous,0.9408,0.9591,0.9621,2,2,2,3
609,0,0,1,1,pick_audio,0.1432,0.1295,0.1542,2,3,0,3
610,0,1,0,0,unanimous,0.9539,0.9574,-1.0000,1,1,-1,2
611,1,1,1,1,pick_text,0.1437,0.1322,0.1364,1,2,3,3
612,1,1,1,1,pick_text,0.1465,0.1229,0.1404,1,0,2,3
613,1,0,0,1,pick_audio,-1.0000,0.1316,0.1526,-1,1,0,2
614,1,1,1,1,pick_visual,0.6476,0.6494,0.1460,1,1,3,3
615,0,0,1,1,pick_audio,0.1449,0.6504,0.7124,3,0,0,3
616,0,0,1,0,unanimous,0.9406,0.9589,0.9580,0,0,0,3
617,1,1,1,1,pick_audio,0.6424,0.1278,0.6944,1,2,1,3
618,3,3,1,1,pick_audio,0.6525,0.1243,0.6616,3,1,3,3
619,1,1,1,0,unanimous,0.9462,0.9604,0.9581,1,1,1,3
620,2,2,1,0,unanimous,0.9543,0.9584,-1.0000,2,2,-1,2
621,0,0,1,1,pick_visual,0.6462,0.6523,0.1221,0,0,2,3
622,1,1,1,1,pick_audio,0.6492,0.1252,0.6903,1,2,1,3
623,1,1,1,0,unanimous,0.9538,-1.0000,0.9629,1,-1,1,2
624,2,2,1,0,unanimous,0.9532,0.9600,0.9567,2,2,2,3
625,3,3,1,0,unanimous,0.9290,0.9589,0.9627,3,3,3,3
626,0,0,1,1,pick_audio,0.6395,0.1279,0.6892,0,1,0,3
627,1,1,1,1,pick_audio,0.1425,0.6488,0.7126,2,1,1,3
628,3,3,1,0,unanimous,0.9421,-1.0000,0.9622,3,-1,3,2
629,2,2,1,0,unanimous,0.9481,0.9540,0.9599,2,2,2,3
630,3,3,1,1,pick_audio,0.6423,0.1290,0.6657,3,0,3,3
631,3,3,1,0,unanimous,0.9512,0.9594,0.9576,3,3,3,3
632,0,0,1,1,pick_audio,0.6537,0.1265,0.7016,0,2,0,3
633,1,1,1,1,pick_audio,0.6505,0.1226,0.7000,1,2,1,3
634,3,2,0,1,pick_text,0.1426,0.1279,0.1300,2,0,3,3
635,2,2,1,0,unanimous,0.9414,0.9582,0.9634,2,2,2,3
636,3,3,1,1,pick_visual,0.6467,0.6527,0.1461,3,3,2,3
637,0,0,1,0,unanimous,0.9485,0.9573,0.9616,0,0,0,3
638,1,2,0,1,pick_audio,0.1364,0.1302,0.1416,1,0,2,3
639,0,0,1,1,pick_audio,0.6327,0.1286,0.7249,0,1,0,3
640,0,0,1,1,pick_audio,0.6534,0.1278,0.6878,0,1,0,3
641,2,2,1,0,unanimous,0.9530,-1.0000,0.9630,2,-1,2,2
642,1,1,1,1,pick_audio,0.1407,0.6451,0.6727,2,1,1,3
