image_path,original_path,original_label,confidence,label_7,label_4,label_3,arousal,valence
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036187.jpg,contempt/image0036187.jpg,contempt,0.7643006155199868,4,2,1,0.3529,-0.3057
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036189.jpg,contempt/image0036189.jpg,contempt,0.8037221868936929,4,2,1,0.3607,-0.3215
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036193.jpg,contempt/image0036193.jpg,contempt,0.8518330792019974,4,2,1,0.3704,-0.3407
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036196.jpg,contempt/image0036196.jpg,sad,0.6913446180463042,3,2,1,0.2691,-0.4839
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036197.jpg,contempt/image0036197.jpg,contempt,0.8543249140350506,4,2,1,0.3709,-0.3417
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036199.jpg,contempt/image0036199.jpg,contempt,0.7891641567712886,4,2,1,0.3578,-0.3157
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036201.jpg,contempt/image0036201.jpg,contempt,0.8232756236529726,4,2,1,0.3647,-0.3293
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036203.jpg,contempt/image0036203.jpg,contempt,0.7605554714904103,4,2,1,0.3521,-0.3042
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036209.jpg,contempt/image0036209.jpg,contempt,0.8026010616776705,4,2,1,0.3605,-0.321
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036213.jpg,contempt/image0036213.jpg,contempt,0.7398044669918628,4,2,1,0.348,-0.2959
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036222.jpg,contempt/image0036222.jpg,fear,0.8716249378858827,1,1,1,0.723,-0.523
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036225.jpg,contempt/image0036225.jpg,neutral,0.8807403819371938,6,3,2,0.2,0.0881
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036227.jpg,contempt/image0036227.jpg,anger,0.8681854043029271,0,1,1,0.8077,-0.6945
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036230.jpg,contempt/image0036230.jpg,happy,0.8440482950343917,2,0,0,0.622,0.7596
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036242.jpg,contempt/image0036242.jpg,surprise,0.8702381186719601,2,0,0,0.7221,0.6092
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036243.jpg,contempt/image0036243.jpg,contempt,0.7608219074562222,4,2,1,0.3522,-0.3043
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036251.jpg,contempt/image0036251.jpg,surprise,0.8213594834173497,2,0,0,0.6928,0.575
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036256.jpg,contempt/image0036256.jpg,contempt,0.8109336125230004,4,2,1,0.3622,-0.3244
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036264.jpg,contempt/image0036264.jpg,surprise,0.8226928981955286,2,0,0,0.6936,0.5759
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036265.jpg,contempt/image0036265.jpg,contempt,0.7990281343626007,4,2,1,0.3598,-0.3196
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036270.jpg,contempt/image0036270.jpg,surprise,0.7805622254641383,2,0,0,0.6683,0.5464
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036271.jpg,contempt/image0036271.jpg,contempt,0.877147106266115,4,2,1,0.3754,-0.3509
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036278.jpg,contempt/image0036278.jpg,contempt,0.8355951978794607,4,2,1,0.3671,-0.3342
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036288.jpg,contempt/image0036288.jpg,neutral,0.7520198985001338,6,3,2,0.2,0.0752
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036290.jpg,contempt/image0036290.jpg,disgust,0.8224850963271073,3,2,1,0.3645,-0.4935
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036291.jpg,contempt/image0036291.jpg,contempt,0.849800839136535,4,2,1,0.37,-0.3399
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036299.jpg,contempt/image0036299.jpg,contempt,0.8286064872075269,4,2,1,0.3657,-0.3314
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036300.jpg,contempt/image0036300.jpg,contempt,0.8031436381312046,4,2,1,0.3606,-0.3213
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036306.jpg,contempt/image0036306.jpg,neutral,0.8273602436913946,6,3,2,0.2,0.0827
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036308.jpg,contempt/image0036308.jpg,contempt,0.8073425716959245,4,2,1,0.3615,-0.3229
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036313.jpg,contempt/image0036313.jpg,neutral,0.785528374539691,6,3,2,0.2,0.0786
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036314.jpg,contempt/image0036314.jpg,happy,0.7660417473406634,2,0,0,0.583,0.6894
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036319.jpg,contempt/image0036319.jpg,contempt,0.8288925526484636,4,2,1,0.3658,-0.3316
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036323.jpg,contempt/image0036323.jpg,contempt,0.8516595152296264,4,2,1,0.3703,-0.3407
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036326.jpg,contempt/image0036326.jpg,happy,0.8503684814626669,2,0,0,0.6252,0.7653
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036339.jpg,contempt/image0036339.jpg,contempt,0.8064030189357483,4,2,1,0.3613,-0.3226
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036344.jpg,contempt/image0036344.jpg,contempt,0.7395370972010221,4,2,1,0.3479,-0.2958
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036346.jpg,contempt/image0036346.jpg,happy,0.8331168462039249,2,0,0,0.6166,0.7498
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036350.jpg,contempt/image0036350.jpg,contempt,0.8538794421639602,4,2,1,0.3708,-0.3416
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036354.jpg,contempt/image0036354.jpg,contempt,0.8065595197654486,4,2,1,0.3613,-0.3226
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036355.jpg,contempt/image0036355.jpg,neutral,0.8616407000695987,6,3,2,0.2,0.0862
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036369.jpg,contempt/image0036369.jpg,contempt,0.7398359727665583,4,2,1,0.348,-0.2959
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036387.jpg,contempt/image0036387.jpg,contempt,0.7268692228495034,4,2,1,0.3454,-0.2907
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036392.jpg,contempt/image0036392.jpg,disgust,0.8549044914590617,3,2,1,0.371,-0.5129
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036396.jpg,contempt/image0036396.jpg,contempt,0.832600892984346,4,2,1,0.3665,-0.333
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036404.jpg,contempt/image0036404.jpg,contempt,0.7858357099094749,4,2,1,0.3572,-0.3143
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036407.jpg,contempt/image0036407.jpg,contempt,0.6835351585845608,4,2,1,0.3367,-0.2734
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036414.jpg,contempt/image0036414.jpg,contempt,0.8250548498768486,4,2,1,0.365,-0.33
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036415.jpg,contempt/image0036415.jpg,contempt,0.8946675729325221,4,2,1,0.3789,-0.3579
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036419.jpg,contempt/image0036419.jpg,contempt,0.8915439608171439,4,2,1,0.3783,-0.3566
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036423.jpg,contempt/image0036423.jpg,contempt,0.8084628101476826,4,2,1,0.3617,-0.3234
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036426.jpg,contempt/image0036426.jpg,contempt,0.8687492858728999,4,2,1,0.3737,-0.3475
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036435.jpg,contempt/image0036435.jpg,contempt,0.7519677485148581,4,2,1,0.3504,-0.3008
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036441.jpg,contempt/image0036441.jpg,contempt,0.8028830649676294,4,2,1,0.3606,-0.3212
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036453.jpg,contempt/image0036453.jpg,disgust,0.7373962060594144,3,2,1,0.3475,-0.4424
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036455.jpg,contempt/image0036455.jpg,contempt,0.8321323310112358,4,2,1,0.3664,-0.3329
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036460.jpg,contempt/image0036460.jpg,neutral,0.8585967807957315,6,3,2,0.2,0.0859
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036464.jpg,contempt/image0036464.jpg,fear,0.799843383221476,1,1,1,0.6799,-0.4799
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036478.jpg,contempt/image0036478.jpg,contempt,0.8133893151436654,4,2,1,0.3627,-0.3254
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036481.jpg,contempt/image0036481.jpg,surprise,0.7248269076667538,2,0,0,0.6349,0.5074
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036488.jpg,contempt/image0036488.jpg,neutral,0.8672590375549646,6,3,2,0.2,0.0867
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036493.jpg,contempt/image0036493.jpg,contempt,0.7675438137467904,4,2,1,0.3535,-0.307
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036494.jpg,contempt/image0036494.jpg,happy,0.8355132198524486,2,0,0,0.6178,0.752
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036497.jpg,contempt/image0036497.jpg,contempt,0.875076919455645,4,2,1,0.375,-0.35
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036511.jpg,contempt/image0036511.jpg,fear,0.7359220745028182,1,1,1,0.6416,-0.4416
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036514.jpg,contempt/image0036514.jpg,contempt,0.8721123577709348,4,2,1,0.3744,-0.3488
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036515.jpg,contempt/image0036515.jpg,contempt,0.7473793503852834,4,2,1,0.3495,-0.299
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036516.jpg,contempt/image0036516.jpg,contempt,0.8530291154691286,4,2,1,0.3706,-0.3412
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036518.jpg,contempt/image0036518.jpg,contempt,0.8127078294525257,4,2,1,0.3625,-0.3251
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036520.jpg,contempt/image0036520.jpg,contempt,0.859756272167385,4,2,1,0.372,-0.3439
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036529.jpg,contempt/image0036529.jpg,contempt,0.8541790976461959,4,2,1,0.3708,-0.3417
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036536.jpg,contempt/image0036536.jpg,fear,0.8699106094193266,1,1,1,0.7219,-0.5219
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036542.jpg,contempt/image0036542.jpg,contempt,0.7827722444164548,4,2,1,0.3566,-0.3131
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036546.jpg,contempt/image0036546.jpg,contempt,0.8295714328389845,4,2,1,0.3659,-0.3318
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036548.jpg,contempt/image0036548.jpg,contempt,0.7017996265155204,4,2,1,0.3404,-0.2807
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036551.jpg,contempt/image0036551.jpg,contempt,0.8329724758028586,4,2,1,0.3666,-0.3332
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036554.jpg,contempt/image0036554.jpg,contempt,0.8683771621528993,4,2,1,0.3737,-0.3474
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036555.jpg,contempt/image0036555.jpg,anger,0.8972937634517412,0,1,1,0.8281,-0.7178
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036556.jpg,contempt/image0036556.jpg,contempt,0.8916271479408359,4,2,1,0.3783,-0.3567
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036561.jpg,contempt/image0036561.jpg,contempt,0.8944755753345939,4,2,1,0.3789,-0.3578
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036563.jpg,contempt/image0036563.jpg,contempt,0.8360741056453005,4,2,1,0.3672,-0.3344
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036572.jpg,contempt/image0036572.jpg,neutral,0.8334015830209199,6,3,2,0.2,0.0833
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036585.jpg,contempt/image0036585.jpg,disgust,0.7522077957289857,3,2,1,0.3504,-0.4513
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036586.jpg,contempt/image0036586.jpg,contempt,0.8267959179837283,4,2,1,0.3654,-0.3307
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036587.jpg,contempt/image0036587.jpg,anger,0.8465164909301934,0,1,1,0.7926,-0.6772
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036591.jpg,contempt/image0036591.jpg,contempt,0.879529641977203,4,2,1,0.3759,-0.3518
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036593.jpg,contempt/image0036593.jpg,contempt,0.8687622181004161,4,2,1,0.3738,-0.3475
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036604.jpg,contempt/image0036604.jpg,neutral,0.7801458001756333,6,3,2,0.2,0.078
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036608.jpg,contempt/image0036608.jpg,contempt,0.7561616633258081,4,2,1,0.3512,-0.3025
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036610.jpg,contempt/image0036610.jpg,contempt,0.8264926706932695,4,2,1,0.3653,-0.3306
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036614.jpg,contempt/image0036614.jpg,contempt,0.8713983860705713,4,2,1,0.3743,-0.3486
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036617.jpg,contempt/image0036617.jpg,contempt,0.8163246186410736,4,2,1,0.3633,-0.3265
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036621.jpg,contempt/image0036621.jpg,happy,0.8385507934829424,2,0,0,0.6193,0.7547
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036625.jpg,contempt/image0036625.jpg,contempt,0.8694551271209364,4,2,1,0.3739,-0.3478
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036626.jpg,contempt/image0036626.jpg,contempt,0.8549992163691239,4,2,1,0.371,-0.342
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036628.jpg,contempt/image0036628.jpg,contempt,0.7922592304936922,4,2,1,0.3585,-0.3169
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036630.jpg,contempt/image0036630.jpg,anger,0.7990979546974314,0,1,1,0.7594,-0.6393
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036634.jpg,contempt/image0036634.jpg,contempt,0.8189696218519801,4,2,1,0.3638,-0.3276
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036636.jpg,contempt/image0036636.jpg,contempt,0.8101820812714998,4,2,1,0.362,-0.3241
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036642.jpg,contempt/image0036642.jpg,disgust,0.7888517161004611,3,2,1,0.3578,-0.4733
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036643.jpg,contempt/image0036643.jpg,contempt,0.7871014122639536,4,2,1,0.3574,-0.3148
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036653.jpg,contempt/image0036653.jpg,happy,0.8093598195132772,2,0,0,0.6047,0.7284
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036656.jpg,contempt/image0036656.jpg,contempt,0.8686359794069434,4,2,1,0.3737,-0.3475
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036665.jpg,contempt/image0036665.jpg,contempt,0.8207821303449333,4,2,1,0.3642,-0.3283
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036675.jpg,contempt/image0036675.jpg,contempt,0.84997983247235,4,2,1,0.37,-0.34
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036700.jpg,contempt/image0036700.jpg,contempt,0.81093015540508,4,2,1,0.3622,-0.3244
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036701.jpg,contempt/image0036701.jpg,contempt,0.8089155198483848,4,2,1,0.3618,-0.3236
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036704.jpg,contempt/image0036704.jpg,contempt,0.8559042980150867,4,2,1,0.3712,-0.3424
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036707.jpg,contempt/image0036707.jpg,happy,0.7790215593748783,2,0,0,0.5895,0.7011
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036710.jpg,contempt/image0036710.jpg,contempt,0.7534390628877233,4,2,1,0.3507,-0.3014
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036711.jpg,contempt/image0036711.jpg,contempt,0.8653786649535556,4,2,1,0.3731,-0.3462
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036726.jpg,contempt/image0036726.jpg,neutral,0.8649710714595226,6,3,2,0.2,0.0865
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036733.jpg,contempt/image0036733.jpg,disgust,0.8624130198002448,3,2,1,0.3725,-0.5174
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036738.jpg,contempt/image0036738.jpg,happy,0.8657115818672045,2,0,0,0.6329,0.7791
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036744.jpg,contempt/image0036744.jpg,contempt,0.7736043031159684,4,2,1,0.3547,-0.3094
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036747.jpg,contempt/image0036747.jpg,contempt,0.7722740580371662,4,2,1,0.3545,-0.3089
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036748.jpg,contempt/image0036748.jpg,happy,0.8661945332856182,2,0,0,0.6331,0.7796
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036750.jpg,contempt/image0036750.jpg,contempt,0.7681803556662865,4,2,1,0.3536,-0.3073
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036755.jpg,contempt/image0036755.jpg,contempt,0.7681601005789612,4,2,1,0.3536,-0.3073
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036765.jpg,contempt/image0036765.jpg,anger,0.8429133838799161,0,1,1,0.79,-0.6743
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036774.jpg,contempt/image0036774.jpg,contempt,0.7285625233303936,4,2,1,0.3457,-0.2914
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036779.jpg,contempt/image0036779.jpg,contempt,0.8046466843563297,4,2,1,0.3609,-0.3219
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036781.jpg,contempt/image0036781.jpg,sad,0.8688614110954189,3,2,1,0.2869,-0.6082
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036798.jpg,contempt/image0036798.jpg,surprise,0.7208503385441146,2,0,0,0.6325,0.5046
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036805.jpg,contempt/image0036805.jpg,contempt,0.6730097722294457,4,2,1,0.3346,-0.2692
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036813.jpg,contempt/image0036813.jpg,contempt,0.8433927779947378,4,2,1,0.3687,-0.3374
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036814.jpg,contempt/image0036814.jpg,contempt,0.8505771727662866,4,2,1,0.3701,-0.3402
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036821.jpg,contempt/image0036821.jpg,neutral,0.8306454819102975,6,3,2,0.2,0.0831
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036833.jpg,contempt/image0036833.jpg,contempt,0.8861316707587645,4,2,1,0.3772,-0.3545
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036834.jpg,contempt/image0036834.jpg,happy,0.8557461547139218,2,0,0,0.6279,0.7702
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036841.jpg,contempt/image0036841.jpg,contempt,0.7895213257443028,4,2,1,0.3579,-0.3158
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036849.jpg,contempt/image0036849.jpg,contempt,0.8203265226905054,4,2,1,0.3641,-0.3281
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036851.jpg,contempt/image0036851.jpg,contempt,0.7622505324853472,4,2,1,0.3525,-0.3049
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036852.jpg,contempt/image0036852.jpg,contempt,0.8278551411163129,4,2,1,0.3656,-0.3311
d:\bigcreate\visual_data_temp\archive (3)\Train\contempt/image0036855.jpg,contempt/image0036855.jpg,contempt,0.827924342046369,4,2,1,0.3656,-0.3312
